name,time,device_id,humidity,temperature
environment,1715078958000000000,,42,28
environment,1715078988000000000,,42,28
environment,1715079018000000000,,42,28
environment,1715079048000000000,,42,28
environment,1715079078000000000,,42,28
environment,1715079108000000000,,42,28
environment,1715079138000000000,,43,27.6
environment,1715079168000000000,,43,27.6
environment,1715079198000000000,,43,27.6
environment,1715079228000000000,,43,27.6
environment,1715079258000000000,,43,27.6
environment,1715079288000000000,,43,27.6
environment,1715079318000000000,,43,27.6
environment,1715079348000000000,,43,27.6
environment,1715079378000000000,,43,27.6
environment,1715079408000000000,,43,27.6
environment,1715079438000000000,,43,27.6
environment,1715079468000000000,,43,27.6
environment,1715079498000000000,,43,27.6
environment,1715079528000000000,,43,27.6
environment,1715079558000000000,,43,27.6
environment,1715079588000000000,,43,27.6
environment,1715079618000000000,,43,27.6
environment,1715079648000000000,,43,27.6
environment,1715079678000000000,,43,27.6
environment,1715079708000000000,,42,28
environment,1715079738000000000,,43,27.6
environment,1715079768000000000,,43,27.6
environment,1715079798000000000,,43,27.6
environment,1715079828000000000,,43,27.6
environment,1715079858000000000,,43,27.6
environment,1715079888000000000,,43,27.6
environment,1715079918000000000,,43,27.6
environment,1715079948000000000,,47,28.5
environment,1715079978000000000,,45,29.3
environment,1715080008000000000,,43,28.9
environment,1715080038000000000,,43,28.9
environment,1715080068000000000,,42,28.9
environment,1715080098000000000,,42,28.5
environment,1715080128000000000,,42,28.5
environment,1715080158000000000,,42,28
environment,1715080188000000000,,42,28
environment,1715080218000000000,,42,28
environment,1715080248000000000,,42,28
environment,1715080278000000000,,42,28
environment,1715080308000000000,,43,27.6
environment,1715080338000000000,,43,27.6
environment,1715080368000000000,,43,27.6
environment,1715080398000000000,,43,27.6
environment,1715080428000000000,,43,27.6
environment,1715080458000000000,,43,27.6
environment,1715080488000000000,,43,27.6
environment,1715080518000000000,,43,27.6
environment,1715080548000000000,,44,27.6
environment,1715080578000000000,,43,27.6
environment,1715080608000000000,,43,27.6
environment,1715080638000000000,,43,27.6
environment,1715080668000000000,,43,27.6
environment,1715080698000000000,,43,27.6
environment,1715080728000000000,,42,28
environment,1715080758000000000,,42,28
environment,1715080788000000000,,42,28
environment,1715080818000000000,,42,28
environment,1715080848000000000,,42,28
environment,1715080878000000000,,42,28
environment,1715080908000000000,,42,28
environment,1715080938000000000,,42,28
environment,1715080968000000000,,42,28
environment,1715080998000000000,,42,28
environment,1715081028000000000,,42,28
environment,1715081058000000000,,42,28
environment,1715081088000000000,,42,28
environment,1715081118000000000,,42,28
environment,1715081148000000000,,42,28
environment,1715081178000000000,,42,28
environment,1715081208000000000,,42,28
environment,1715081238000000000,,42,28
environment,1715081268000000000,,42,28
environment,1715081298000000000,,42,28
environment,1715081328000000000,,42,28
environment,1715081358000000000,,42,28
environment,1715081388000000000,,42,28
environment,1715081418000000000,,42,28
environment,1715081448000000000,,42,28
environment,1715081478000000000,,42,28
environment,1715081508000000000,,42,28
environment,1715081538000000000,,42,28
environment,1715081568000000000,,42,28
environment,1715081598000000000,,42,28
environment,1715081628000000000,,42,28
environment,1715081658000000000,,42,28.5
environment,1715081688000000000,,41,28.5
environment,1715081718000000000,,41,28.5
environment,1715081748000000000,,41,28.5
environment,1715081778000000000,,41,28.5
environment,1715081808000000000,,41,28.5
environment,1715081838000000000,,41,28.4
environment,1715081868000000000,,41,28.1
environment,1715081898000000000,,41,28
environment,1715081928000000000,,41,28
environment,1715081958000000000,,41,28
environment,1715081988000000000,,41,28.1
environment,1715082018000000000,,41,28.5
environment,1715082048000000000,,41,28.5
environment,1715082078000000000,,41,28.5
environment,1715082108000000000,,41,28.4
environment,1715082138000000000,,41,28.5
environment,1715082168000000000,,41,28.5
environment,1715082198000000000,,41,28.5
environment,1715082228000000000,,41,28.5
environment,1715082258000000000,,41,28
environment,1715082288000000000,,41,28
environment,1715082318000000000,,41,28
environment,1715082348000000000,,41,28.1
environment,1715082378000000000,,41,28.5
environment,1715082408000000000,,41,28.1
environment,1715082438000000000,,41,28.5
environment,1715082468000000000,,41,28.5
environment,1715082498000000000,,41,28.5
environment,1715082528000000000,,41,28.5
environment,1715082558000000000,,41,28.5
environment,1715082588000000000,,41,28.5
environment,1715082618000000000,,41,28.5
environment,1715082648000000000,,41,28.5
environment,1715082678000000000,,41,28.5
environment,1715082708000000000,,41,28.5
environment,1715082738000000000,,41,28.5
environment,1715082768000000000,,41,28.5
environment,1715082798000000000,,41,28.5
environment,1715082828000000000,,41,28.5
environment,1715082858000000000,,41,28.5
environment,1715082888000000000,,41,28.5
environment,1715082918000000000,,41,28.5
environment,1715082948000000000,,41,28.5
environment,1715082978000000000,,41,28.5
environment,1715083008000000000,,41,28.5
environment,1715083038000000000,,41,28.5
environment,1715083068000000000,,41,28.5
environment,1715083232000000000,,41,28.5
environment,1715083262000000000,,41,28.5
environment,1715083292000000000,,41,28.5
environment,1715083322000000000,,41,28.5
environment,1715083352000000000,,41,28.5
environment,1715083382000000000,,41,28.5
environment,1715083412000000000,,41,28.5
environment,1715083442000000000,,41,28.5
environment,1715083959000000000,,41,28.5
environment,1715083982000000000,,41,28.5
environment,1715084012000000000,,41,28.5
environment,1715084042000000000,,41,28.9
environment,1715084072000000000,,41,28.5
environment,1715084102000000000,,41,28.5
environment,1715084132000000000,,41,28.5
environment,1715084162000000000,,41,28.5
environment,1715084192000000000,,41,28.5
environment,1715084222000000000,,41,28.5
environment,1715084252000000000,,41,28.5
environment,1715084282000000000,,41,28.5
environment,1715084312000000000,,41,28.5
environment,1715084342000000000,,41,28.5
environment,1715084372000000000,,41,28.5
environment,1715086412000000000,,41,28.5
environment,1715086442000000000,,40,28.9
environment,1715086742000000000,,40,28.9
environment,1715086772000000000,,40,28.9
environment,1715086802000000000,,40,28.9
environment,1715086832000000000,,40,28.5
environment,1715086862000000000,,41,28.5
environment,1715086892000000000,,41,28.5
environment,1715086922000000000,,41,28.5
environment,1715086952000000000,,41,28.5
environment,1715086982000000000,,41,28.5
environment,1715087012000000000,,41,28
environment,1715087042000000000,,41,28
environment,1715087072000000000,,41,28
environment,1715087102000000000,,41,28
environment,1715087132000000000,,41,28
environment,1715087162000000000,,41,28
environment,1715087192000000000,,41,28
environment,1715087222000000000,,41,28
environment,1715087252000000000,,41,28
environment,1715087282000000000,,41,28
environment,1715087492000000000,,41,28
environment,1715087522000000000,,42,28
environment,1715087552000000000,,42,28
environment,1715087582000000000,,42,28
environment,1715087612000000000,,42,28
environment,1715087642000000000,,42,28
environment,1715087672000000000,,42,28
environment,1715087702000000000,,42,28
environment,1715087732000000000,,42,28
environment,1715087762000000000,,42,28
environment,1715087792000000000,,42,28
environment,1715087822000000000,,42,28
environment,1715087852000000000,,42,28
environment,1715087882000000000,,42,28
environment,1715087912000000000,,42,28
environment,1715087942000000000,,42,28
environment,1715087972000000000,,42,28
environment,1715088002000000000,,42,28
environment,1715088032000000000,,42,28
environment,1715088062000000000,,42,28
environment,1715088092000000000,,42,28
environment,1715088122000000000,,42,28
environment,1715088152000000000,,42,28
environment,1715088182000000000,,42,28
environment,1715088212000000000,,42,28
environment,1715088242000000000,,42,28
environment,1715088272000000000,,42,28
environment,1715088302000000000,,42,28
environment,1715088332000000000,,42,28
environment,1715088362000000000,,42,28
environment,1715088392000000000,,42,28
environment,1715088422000000000,,42,28
environment,1715088452000000000,,42,28
environment,1715088482000000000,,42,28
environment,1715088512000000000,,42,28
environment,1715088542000000000,,42,28
environment,1715088572000000000,,42,28
environment,1715088602000000000,,42,28
environment,1715088632000000000,,42,28
environment,1715088662000000000,,42,28
environment,1715088692000000000,,42,28
environment,1715088722000000000,,42,28
environment,1715088752000000000,,42,28
environment,1715088782000000000,,42,28
environment,1715088812000000000,,42,28
environment,1715088842000000000,,42,28
environment,1715088872000000000,,42,28
environment,1715088902000000000,,42,28
environment,1715088932000000000,,42,28
environment,1715088962000000000,,42,28
environment,1715088992000000000,,42,28
environment,1715089022000000000,,42,28
environment,1715089052000000000,,42,28
environment,1715089082000000000,,42,28
environment,1715089112000000000,,42,28
environment,1715089142000000000,,42,28
environment,1715089172000000000,,42,28
environment,1715089202000000000,,42,28
environment,1715089232000000000,,42,28
environment,1715089262000000000,,42,28
environment,1715089292000000000,,42,28
environment,1715089322000000000,,42,28
environment,1715089352000000000,,42,28
environment,1715089382000000000,,42,28
environment,1715089412000000000,,42,28
environment,1715089442000000000,,42,28
environment,1715089472000000000,,42,28
environment,1715089502000000000,,42,28
environment,1715089532000000000,,42,28
environment,1715089562000000000,,42,28
environment,1715089592000000000,,42,28
environment,1715089622000000000,,42,28
environment,1715089652000000000,,42,28
environment,1715089682000000000,,42,28
environment,1715089712000000000,,42,28
environment,1715089742000000000,,42,28
environment,1715089772000000000,,42,28
environment,1715089802000000000,,42,28
environment,1715089832000000000,,42,28
environment,1715089862000000000,,42,28
environment,1715089892000000000,,42,28
environment,1715089922000000000,,42,28
environment,1715089952000000000,,42,28
environment,1715089982000000000,,42,28
environment,1715090012000000000,,42,28
environment,1715090042000000000,,42,28
environment,1715090072000000000,,42,28
environment,1715090102000000000,,42,28
environment,1715090132000000000,,42,28
environment,1715090162000000000,,42,28
environment,1715090192000000000,,42,28
environment,1715090222000000000,,42,28
environment,1715090252000000000,,42,28
environment,1715090282000000000,,42,28
environment,1715090312000000000,,42,28
environment,1715090342000000000,,42,28
environment,1715090372000000000,,42,28
environment,1715090402000000000,,42,28
environment,1715090432000000000,,42,28
environment,1715090462000000000,,42,28
environment,1715090492000000000,,42,28
environment,1715090522000000000,,42,28
environment,1715090552000000000,,42,28
environment,1715090582000000000,,42,28
environment,1715090612000000000,,42,28
environment,1715090642000000000,,42,28
environment,1715090672000000000,,42,28
environment,1715090702000000000,,42,28
environment,1715090732000000000,,42,28
environment,1715090762000000000,,42,28
environment,1715090792000000000,,42,28
environment,1715090822000000000,,42,28
environment,1715090852000000000,,42,28
environment,1715090882000000000,,42,28
environment,1715090912000000000,,42,28
environment,1715090942000000000,,42,28
environment,1715090972000000000,,42,28
environment,1715091002000000000,,42,28
environment,1715091032000000000,,42,28
environment,1715091062000000000,,42,28
environment,1715091092000000000,,42,28
environment,1715091122000000000,,42,28
environment,1715091152000000000,,42,28
environment,1715091182000000000,,42,28
environment,1715091212000000000,,42,28
environment,1715091242000000000,,42,28
environment,1715091272000000000,,42,28
environment,1715091302000000000,,42,28
environment,1715091332000000000,,43,28
environment,1715091362000000000,,43,28
environment,1715091392000000000,,43,28
environment,1715091422000000000,,43,28
environment,1715091452000000000,,43,28
environment,1715091482000000000,,43,28
environment,1715091512000000000,,43,28
environment,1715091542000000000,,43,28
environment,1715091572000000000,,43,28
environment,1715091602000000000,,43,28
environment,1715091632000000000,,43,28
environment,1715091662000000000,,43,28
environment,1715091692000000000,,43,28
environment,1715091722000000000,,43,28
environment,1715091752000000000,,43,28
environment,1715091782000000000,,43,28
environment,1715091812000000000,,43,28
environment,1715091842000000000,,43,28
environment,1715091872000000000,,43,28
environment,1715091902000000000,,43,28
environment,1715091932000000000,,43,28
environment,1715091962000000000,,43,28
environment,1715091992000000000,,43,28
environment,1715092022000000000,,43,28
environment,1715092052000000000,,43,28
environment,1715092082000000000,,43,28
environment,1715092112000000000,,43,28
environment,1715092142000000000,,43,28
environment,1715092172000000000,,43,28
environment,1715092202000000000,,43,28
environment,1715092232000000000,,43,28
environment,1715092262000000000,,43,28.5
environment,1715092292000000000,,43,28.5
environment,1715092322000000000,,43,28.5
environment,1715092506000000000,,43,25.3
environment,1715092536000000000,,43,25.3
environment,1715092566000000000,,42,25.3
environment,1715092596000000000,,42,25.8
environment,1715332743000000000,,41,25.8
environment,1715332770000000000,,39,25.8
environment,1715332800000000000,,39,26.2
environment,1715332830000000000,,39,26.2
environment,1715332860000000000,,39,26.2
environment,1715332890000000000,,38,26.2
environment,1715332920000000000,,38,26.2
environment,1715332950000000000,,38,26.7
environment,1715332980000000000,,37,26.7
environment,1715333010000000000,,37,26.7
environment,1715333040000000000,,37,26.7
environment,1715333070000000000,,36,26.2
environment,1715333100000000000,,36,26.2
environment,1715333130000000000,,36,26.2
environment,1715333160000000000,,36,26.7
environment,1715333190000000000,,36,26.7
environment,1715333220000000000,,36,26.7
environment,1715333250000000000,,36,26.7
environment,1715333280000000000,,35,26.7
environment,1715333310000000000,,35,27.1
environment,1715333340000000000,,34,27.1
environment,1715333370000000000,,34,27.1
environment,1715333400000000000,,34,27.1
environment,1715333430000000000,,34,27.1
environment,1715333460000000000,,34,27.1
environment,1715333490000000000,,34,27.1
environment,1715333520000000000,,34,27.1
environment,1715333550000000000,,34,27.1
environment,1715333580000000000,,34,27.1
environment,1715333610000000000,,34,27.1
environment,1715333640000000000,,34,27.1
environment,1715333670000000000,,34,27.1
environment,1715333700000000000,,34,27.1
environment,1715333730000000000,,34,27.1
environment,1715333760000000000,,34,27.1
environment,1715333790000000000,,34,27.1
environment,1715333820000000000,,34,27.1
environment,1715333850000000000,,34,27.2
environment,1715333880000000000,,34,27.6
environment,1715333910000000000,,34,27.1
environment,1715333940000000000,,33,27.1
environment,1715333970000000000,,33,27.1
environment,1715334000000000000,,33,27.1
environment,1715334030000000000,,33,27.1
environment,1715334060000000000,,33,27.1
environment,1715334090000000000,,33,27.1
environment,1715334120000000000,,33,27.1
environment,1715334150000000000,,33,27.1
environment,1715334180000000000,,33,27.1
environment,1715334210000000000,,33,27.1
environment,1715334240000000000,,33,27.1
environment,1715334270000000000,,33,27.1
environment,1715334300000000000,,33,27.1
environment,1715334330000000000,,33,27.1
environment,1715334360000000000,,33,27.1
environment,1715334390000000000,,34,27.5
environment,1715334420000000000,,33,27.6
environment,1715334450000000000,,34,27.6
environment,1715334480000000000,,34,27.6
environment,1715334510000000000,,33,27.6
environment,1715334540000000000,,33,27.6
environment,1715334570000000000,,33,27.6
environment,1715334600000000000,,33,27.6
environment,1715334630000000000,,33,27.6
environment,1715334660000000000,,33,27.6
environment,1715334690000000000,,33,27.6
environment,1715334720000000000,,33,27.6
environment,1715334750000000000,,33,27.1
environment,1715334780000000000,,33,27.1
environment,1715334810000000000,,33,27.2
environment,1715334840000000000,,33,27.6
environment,1715334870000000000,,33,27.6
environment,1715334900000000000,,33,27.6
environment,1715334930000000000,,33,27.6
environment,1715334960000000000,,33,27.6
environment,1715334990000000000,,33,27.1
environment,1715335020000000000,,33,27.1
environment,1715335050000000000,,33,27.1
environment,1715335080000000000,,33,27.1
environment,1715335110000000000,,33,27.1
environment,1715335140000000000,,33,27.1
environment,1715335170000000000,,33,27.1
environment,1715335200000000000,,33,27.1
environment,1715335230000000000,,33,27.1
environment,1715335260000000000,,33,28
environment,1715335290000000000,,35,28.5
environment,1715335372000000000,,32,29.3
environment,1715335402000000000,,31,29
environment,1715335432000000000,,31,28.9
environment,1715335462000000000,,30,28.9
environment,1715335492000000000,,30,28.9
environment,1715335522000000000,,30,28.9
environment,1715335552000000000,,30,28.9
environment,1715335582000000000,,30,28.5
environment,1715335612000000000,,30,28.5
environment,1715335642000000000,,30,28.5
environment,1715335672000000000,,30,28.1
environment,1715335702000000000,,31,28
environment,1715335732000000000,,31,28
environment,1715335762000000000,,31,28
environment,1715335792000000000,,31,28
environment,1715335822000000000,,31,28
environment,1715335852000000000,,31,28
environment,1715335882000000000,,31,28
environment,1715335912000000000,,30,28
environment,1715335942000000000,,30,28
environment,1715335972000000000,,30,28.5
environment,1715336002000000000,,30,28.5
environment,1715336032000000000,,30,28.5
environment,1715336062000000000,,30,28.5
environment,1715336092000000000,,30,28.5
environment,1715336122000000000,,30,28.5
environment,1715336152000000000,,30,28.5
environment,1715336182000000000,,30,28.5
environment,1715336212000000000,,30,28.5
environment,1715336242000000000,,30,28.5
environment,1715336272000000000,,30,28.5
environment,1715336302000000000,,30,28.5
environment,1715336332000000000,,30,28.5
environment,1715336362000000000,,30,28.5
environment,1715336426000000000,,30,28.9
environment,1715336456000000000,,29,28.9
environment,1715336486000000000,DHT11-SC-E01,30,28.5
environment,1715336541000000000,DHT11-SC-E01,30,28.9
environment,1715336645000000000,DHT11-SC-E01,30,28.5
environment,1715336675000000000,DHT11-SC-E01,30,28.5
environment,1715336733000000000,DHT11-SC-E01,31,28.5
environment,1715336763000000000,DHT11-SC-E01,32,28.9
environment,1715336793000000000,DHT11-SC-E01,30,28.9
environment,1715336823000000000,DHT11-SC-E01,30,28.9
environment,1715336853000000000,DHT11-SC-E01,30,28.9
environment,1715336883000000000,DHT11-SC-E01,29,28.9
environment,1715336913000000000,DHT11-SC-E01,29,28.5
environment,1715336943000000000,DHT11-SC-E01,30,28.5
environment,1715336973000000000,DHT11-SC-E01,29,28.5
environment,1715337003000000000,DHT11-SC-E01,29,28.5
environment,1715337033000000000,DHT11-SC-E01,30,28.5
environment,1715337063000000000,DHT11-SC-E01,29,28.5
environment,1715337093000000000,DHT11-SC-E01,29,28
environment,1715337123000000000,DHT11-SC-E01,29,28
environment,1715337153000000000,DHT11-SC-E01,30,28
environment,1715337183000000000,DHT11-SC-E01,30,28
environment,1715337213000000000,DHT11-SC-E01,30,28
environment,1715337243000000000,DHT11-SC-E01,30,28
environment,1715337273000000000,DHT11-SC-E01,30,28
environment,1715337303000000000,DHT11-SC-E01,30,28
environment,1715337333000000000,DHT11-SC-E01,30,28
environment,1715337363000000000,DHT11-SC-E01,30,28
environment,1715337393000000000,DHT11-SC-E01,30,28
environment,1715337423000000000,DHT11-SC-E01,30,28
environment,1715337453000000000,DHT11-SC-E01,30,28
environment,1715337483000000000,DHT11-SC-E01,30,28
environment,1715337513000000000,DHT11-SC-E01,30,28
environment,1715337543000000000,DHT11-SC-E01,30,28
environment,1715337573000000000,DHT11-SC-E01,30,28
environment,1715337603000000000,DHT11-SC-E01,30,28
environment,1715337633000000000,DHT11-SC-E01,30,28
environment,1715337663000000000,DHT11-SC-E01,30,28
environment,1715337693000000000,DHT11-SC-E01,30,28
environment,1715337723000000000,DHT11-SC-E01,30,28
environment,1715337753000000000,DHT11-SC-E01,29,28
environment,1715337783000000000,DHT11-SC-E01,29,28
environment,1715337813000000000,DHT11-SC-E01,29,28
environment,1715337843000000000,DHT11-SC-E01,29,28
environment,1715337873000000000,DHT11-SC-E01,29,28
environment,1715337903000000000,DHT11-SC-E01,29,28
environment,1715337933000000000,DHT11-SC-E01,29,28
environment,1715337963000000000,DHT11-SC-E01,30,28
environment,1715337993000000000,DHT11-SC-E01,29,28
environment,1715338023000000000,DHT11-SC-E01,29,28
environment,1715338053000000000,DHT11-SC-E01,29,28
environment,1715338083000000000,DHT11-SC-E01,30,28
environment,1715338113000000000,DHT11-SC-E01,29,28
environment,1715338143000000000,DHT11-SC-E01,29,28
environment,1715338173000000000,DHT11-SC-E01,29,28
environment,1715338203000000000,DHT11-SC-E01,29,28
environment,1715338233000000000,DHT11-SC-E01,29,28.2
environment,1715338263000000000,DHT11-SC-E01,29,28.1
environment,1715338293000000000,DHT11-SC-E01,29,28
environment,1715338323000000000,DHT11-SC-E01,29,28
environment,1715338353000000000,DHT11-SC-E01,29,28
environment,1715338383000000000,DHT11-SC-E01,29,28
environment,1715338413000000000,DHT11-SC-E01,29,28
environment,1715338443000000000,DHT11-SC-E01,30,28
environment,1715338473000000000,DHT11-SC-E01,30,28
environment,1715338503000000000,DHT11-SC-E01,31,27.6
environment,1715338533000000000,DHT11-SC-E01,30,27.6
environment,1715338563000000000,DHT11-SC-E01,30,27.6
environment,1715338593000000000,DHT11-SC-E01,31,27.6
environment,1715338623000000000,DHT11-SC-E01,31,27.6
environment,1715338653000000000,DHT11-SC-E01,31,27.6
environment,1715338683000000000,DHT11-SC-E01,31,27.6
environment,1715338713000000000,DHT11-SC-E01,29,28
environment,1715338743000000000,DHT11-SC-E01,30,28
environment,1715338773000000000,DHT11-SC-E01,30,28
environment,1715338803000000000,DHT11-SC-E01,30,28
environment,1715338833000000000,DHT11-SC-E01,31,27.6
environment,1715338863000000000,DHT11-SC-E01,31,27.6
environment,1715338893000000000,DHT11-SC-E01,31,27.6
environment,1715338923000000000,DHT11-SC-E01,31,27.6
environment,1715338953000000000,DHT11-SC-E01,31,27.6
environment,1715338983000000000,DHT11-SC-E01,30,27.6
environment,1715339013000000000,DHT11-SC-E01,30,27.6
environment,1715339043000000000,DHT11-SC-E01,31,27.6
environment,1715339073000000000,DHT11-SC-E01,30,27.6
environment,1715339103000000000,DHT11-SC-E01,30,27.6
environment,1715339133000000000,DHT11-SC-E01,30,27.6
environment,1715339163000000000,DHT11-SC-E01,30,27.6
environment,1715339193000000000,DHT11-SC-E01,30,27.6
environment,1715339223000000000,DHT11-SC-E01,30,27.6
environment,1715339253000000000,DHT11-SC-E01,30,27.6
environment,1715339283000000000,DHT11-SC-E01,30,27.6
environment,1715339313000000000,DHT11-SC-E01,30,27.6
environment,1715339343000000000,DHT11-SC-E01,30,27.6
environment,1715339373000000000,DHT11-SC-E01,29,27.6
environment,1715339403000000000,DHT11-SC-E01,29,27.6
environment,1715339433000000000,DHT11-SC-E01,29,27.6
environment,1715339463000000000,DHT11-SC-E01,29,27.6
environment,1715339493000000000,DHT11-SC-E01,30,27.6
environment,1715339523000000000,DHT11-SC-E01,29,28
environment,1715339553000000000,DHT11-SC-E01,29,28
environment,1715339583000000000,DHT11-SC-E01,29,28
environment,1715339613000000000,DHT11-SC-E01,29,28
environment,1715339643000000000,DHT11-SC-E01,29,28
environment,1715339673000000000,DHT11-SC-E01,29,28
environment,1715339703000000000,DHT11-SC-E01,30,27.6
environment,1715339733000000000,DHT11-SC-E01,30,27.6
environment,1715339763000000000,DHT11-SC-E01,30,27.6
environment,1715339793000000000,DHT11-SC-E01,30,27.6
environment,1715339823000000000,DHT11-SC-E01,30,27.6
environment,1715339853000000000,DHT11-SC-E01,30,27.6
environment,1715339883000000000,DHT11-SC-E01,30,27.6
environment,1715339943000000000,DHT11-SC-E01,30,27.1
environment,1715339973000000000,DHT11-SC-E01,30,27.1
environment,1715340003000000000,DHT11-SC-E01,30,27.6
environment,1715340033000000000,DHT11-SC-E01,30,27.6
environment,1715340096000000000,DHT11-SC-E01,30,27.6
environment,1715340126000000000,DHT11-SC-E01,30,27.1
