name,time,device_id,humidity,temperature
environment,1715682208000000000,DHT20-SC-E02,32.92,27.22
environment,1715682238000000000,DHT20-SC-E02,32.69,27.25
environment,1715682268000000000,DHT20-SC-E02,32.58,27.31
environment,1715682298000000000,DHT20-SC-E02,32.47,27.35
environment,1715682328000000000,DHT20-SC-E02,32.42,27.37
environment,1715682358000000000,DHT20-SC-E02,32.48,27.35
environment,1715682388000000000,DHT20-SC-E02,32.41,27.41
environment,1715682418000000000,DHT20-SC-E02,33.23,27.38
environment,1715682448000000000,DHT20-SC-E02,32.58,27.41
environment,1715682478000000000,DHT20-SC-E02,32.45,27.47
environment,1715682508000000000,DHT20-SC-E02,32.27,27.5
environment,1715682538000000000,DHT20-SC-E02,32.21,27.62
environment,1715682568000000000,DHT20-SC-E02,32,27.75
environment,1715682598000000000,DHT20-SC-E02,31.83,27.78
environment,1715682628000000000,DHT20-SC-E02,31.73,27.73
environment,1715682658000000000,DHT20-SC-E02,31.68,27.68
environment,1715682688000000000,DHT20-SC-E02,31.83,27.64
environment,1715682718000000000,DHT20-SC-E02,31.86,27.64
environment,1715682748000000000,DHT20-SC-E02,31.8,27.65
environment,1715682778000000000,DHT20-SC-E02,31.78,27.68
environment,1715682808000000000,DHT20-SC-E02,31.78,27.67
environment,1715682838000000000,DHT20-SC-E02,31.83,27.62
environment,1715682868000000000,DHT20-SC-E02,31.91,27.6
environment,1715682898000000000,DHT20-SC-E02,32.02,27.51
environment,1715682928000000000,DHT20-SC-E02,32.09,27.5
environment,1715682958000000000,DHT20-SC-E02,32.01,27.51
environment,1715682988000000000,DHT20-SC-E02,31.92,27.52
environment,1715683018000000000,DHT20-SC-E02,31.8,27.56
environment,1715683048000000000,DHT20-SC-E02,31.55,27.66
environment,1715683078000000000,DHT20-SC-E02,31.33,27.71
environment,1715683108000000000,DHT20-SC-E02,31.16,27.77
environment,1715683138000000000,DHT20-SC-E02,30.98,27.79
environment,1715683168000000000,DHT20-SC-E02,30.87,27.8
environment,1715683198000000000,DHT20-SC-E02,30.82,27.76
environment,1715683228000000000,DHT20-SC-E02,30.87,27.73
environment,1715683258000000000,DHT20-SC-E02,31,27.73
environment,1715683288000000000,DHT20-SC-E02,30.89,27.72
environment,1715683318000000000,DHT20-SC-E02,30.9,27.75
environment,1715683348000000000,DHT20-SC-E02,30.91,27.75
environment,1715683378000000000,DHT20-SC-E02,30.78,27.82
environment,1715683408000000000,DHT20-SC-E02,30.85,27.79
environment,1715683438000000000,DHT20-SC-E02,31.01,27.75
environment,1715683468000000000,DHT20-SC-E02,31,27.71
environment,1715683498000000000,DHT20-SC-E02,31.08,27.69
environment,1715683528000000000,DHT20-SC-E02,31.22,27.63
environment,1715683558000000000,DHT20-SC-E02,31.2,27.67
environment,1715683588000000000,DHT20-SC-E02,31.21,27.67
environment,1715683618000000000,DHT20-SC-E02,31.28,27.67
environment,1715683648000000000,DHT20-SC-E02,31.37,27.68
environment,1715683678000000000,DHT20-SC-E02,31.27,27.67
environment,1715683708000000000,DHT20-SC-E02,31.29,27.69
environment,1715683738000000000,DHT20-SC-E02,31.22,27.71
environment,1715683768000000000,DHT20-SC-E02,31.17,27.69
environment,1715683798000000000,DHT20-SC-E02,31.25,27.6
environment,1715683828000000000,DHT20-SC-E02,31.3,27.6
environment,1715683858000000000,DHT20-SC-E02,31.28,27.63
environment,1715683888000000000,DHT20-SC-E02,31.23,27.65
environment,1715683918000000000,DHT20-SC-E02,31.14,27.68
environment,1715683948000000000,DHT20-SC-E02,31.05,27.71
environment,1715683978000000000,DHT20-SC-E02,30.98,27.66
environment,1715684008000000000,DHT20-SC-E02,30.87,27.69
environment,1715684038000000000,DHT20-SC-E02,30.8,27.66
environment,1715684068000000000,DHT20-SC-E02,30.87,27.63
environment,1715684098000000000,DHT20-SC-E02,30.83,27.64
environment,1715684128000000000,DHT20-SC-E02,30.81,27.67
environment,1715684158000000000,DHT20-SC-E02,30.77,27.66
environment,1715684188000000000,DHT20-SC-E02,30.66,27.7
environment,1715684218000000000,DHT20-SC-E02,30.67,27.72
environment,1715684248000000000,DHT20-SC-E02,30.63,27.72
environment,1715684278000000000,DHT20-SC-E02,30.64,27.74
environment,1715684308000000000,DHT20-SC-E02,30.62,27.73
environment,1715684338000000000,DHT20-SC-E02,30.56,27.77
environment,1715684368000000000,DHT20-SC-E02,30.57,27.79
environment,1715684398000000000,DHT20-SC-E02,30.6,27.79
environment,1715684428000000000,DHT20-SC-E02,30.61,27.77
environment,1715684458000000000,DHT20-SC-E02,30.57,27.82
environment,1715684488000000000,DHT20-SC-E02,30.47,27.76
environment,1715684518000000000,DHT20-SC-E02,30.58,27.67
environment,1715684548000000000,DHT20-SC-E02,30.55,27.68
environment,1715684578000000000,DHT20-SC-E02,30.53,27.68
environment,1715684608000000000,DHT20-SC-E02,30.49,27.7
environment,1715684638000000000,DHT20-SC-E02,30.53,27.72
environment,1715684668000000000,DHT20-SC-E02,30.45,27.83
environment,1715684698000000000,DHT20-SC-E02,30.35,27.83
environment,1715684728000000000,DHT20-SC-E02,30.48,27.68
environment,1715684758000000000,DHT20-SC-E02,30.6,27.65
environment,1715684788000000000,DHT20-SC-E02,30.62,27.66
environment,1715684818000000000,DHT20-SC-E02,30.6,27.63
environment,1715684848000000000,DHT20-SC-E02,30.67,27.6
environment,1715684878000000000,DHT20-SC-E02,30.67,27.65
environment,1715684908000000000,DHT20-SC-E02,30.6,27.7
environment,1715684938000000000,DHT20-SC-E02,30.58,27.68
environment,1715684968000000000,DHT20-SC-E02,30.56,27.68
environment,1715684998000000000,DHT20-SC-E02,30.54,27.64
environment,1715685028000000000,DHT20-SC-E02,30.61,27.61
environment,1715685058000000000,DHT20-SC-E02,30.53,27.64
environment,1715685088000000000,DHT20-SC-E02,30.52,27.66
environment,1715685118000000000,DHT20-SC-E02,30.39,27.68
environment,1715685148000000000,DHT20-SC-E02,30.35,27.66
environment,1715685178000000000,DHT20-SC-E02,30.23,27.65
environment,1715685208000000000,DHT20-SC-E02,30.29,27.61
environment,1715685238000000000,DHT20-SC-E02,30.27,27.55
environment,1715685268000000000,DHT20-SC-E02,30.25,27.54
environment,1715685298000000000,DHT20-SC-E02,30.24,27.53
environment,1715685328000000000,DHT20-SC-E02,30.3,27.47
environment,1715685358000000000,DHT20-SC-E02,30.32,27.47
environment,1715685388000000000,DHT20-SC-E02,30.36,27.46
environment,1715685418000000000,DHT20-SC-E02,30.33,27.5
environment,1715685448000000000,DHT20-SC-E02,30.29,27.53
environment,1715685478000000000,DHT20-SC-E02,30.26,27.45
environment,1715685508000000000,DHT20-SC-E02,30.68,27.38
environment,1715685538000000000,DHT20-SC-E02,30.56,27.28
environment,1715685568000000000,DHT20-SC-E02,30.71,27.26
environment,1715685598000000000,DHT20-SC-E02,30.64,27.3
environment,1715685628000000000,DHT20-SC-E02,30.55,27.37
environment,1715685658000000000,DHT20-SC-E02,30.46,27.38
environment,1715685688000000000,DHT20-SC-E02,30.42,27.4
environment,1715685718000000000,DHT20-SC-E02,30.3,27.44
environment,1715685748000000000,DHT20-SC-E02,30.3,27.46
environment,1715685778000000000,DHT20-SC-E02,30.29,27.41
environment,1715685808000000000,DHT20-SC-E02,30.4,27.36
environment,1715685838000000000,DHT20-SC-E02,30.4,27.41
environment,1715686754000000000,DHT20-SC-E02,31.91,25.89
environment,1715686784000000000,DHT20-SC-E02,31.87,25.92
environment,1715686814000000000,DHT20-SC-E02,31.89,25.95
environment,1715686844000000000,DHT20-SC-E02,31.89,25.97
environment,1715686874000000000,DHT20-SC-E02,31.82,26.02
environment,1715686904000000000,DHT20-SC-E02,31.71,26.14
environment,1715686934000000000,DHT20-SC-E02,31.62,26.22
environment,1715686964000000000,DHT20-SC-E02,31.49,26.28
environment,1715686994000000000,DHT20-SC-E02,31.4,26.32
environment,1715687024000000000,DHT20-SC-E02,31.33,26.42
environment,1715687054000000000,DHT20-SC-E02,31.22,26.46
environment,1715687084000000000,DHT20-SC-E02,31.07,26.53
environment,1715687114000000000,DHT20-SC-E02,31,26.54
environment,1715687144000000000,DHT20-SC-E02,30.92,26.56
environment,1715687174000000000,DHT20-SC-E02,30.83,26.64
environment,1715687204000000000,DHT20-SC-E02,30.73,26.71
environment,1715687234000000000,DHT20-SC-E02,30.67,26.73
environment,1715687264000000000,DHT20-SC-E02,30.64,26.78
environment,1715687294000000000,DHT20-SC-E02,30.53,26.86
environment,1715687324000000000,DHT20-SC-E02,30.45,26.89
environment,1715687354000000000,DHT20-SC-E02,30.41,26.9
environment,1715687384000000000,DHT20-SC-E02,30.27,26.93
environment,1715687414000000000,DHT20-SC-E02,30.11,27
environment,1715687444000000000,DHT20-SC-E02,29.93,27.07
environment,1715687474000000000,DHT20-SC-E02,29.76,27.19
environment,1715687504000000000,DHT20-SC-E02,29.54,27.32
environment,1715687534000000000,DHT20-SC-E02,29.32,27.41
environment,1715687564000000000,DHT20-SC-E02,29.22,27.38
environment,1715687594000000000,DHT20-SC-E02,29.2,27.42
environment,1715687624000000000,DHT20-SC-E02,29.11,27.54
environment,1715687654000000000,DHT20-SC-E02,29,27.57
environment,1715687684000000000,DHT20-SC-E02,28.93,27.68
environment,1715687714000000000,DHT20-SC-E02,28.88,27.66
environment,1715687744000000000,DHT20-SC-E02,28.86,27.74
environment,1715687774000000000,DHT20-SC-E02,28.77,27.74
environment,1715687804000000000,DHT20-SC-E02,28.59,27.72
environment,1715687834000000000,DHT20-SC-E02,28.54,27.74
environment,1715687864000000000,DHT20-SC-E02,28.45,27.73
environment,1715687894000000000,DHT20-SC-E02,28.19,27.77
environment,1715687924000000000,DHT20-SC-E02,28.14,27.71
environment,1715687954000000000,DHT20-SC-E02,28.05,27.74
environment,1715687984000000000,DHT20-SC-E02,27.99,27.77
environment,1715688014000000000,DHT20-SC-E02,27.85,27.82
environment,1715688044000000000,DHT20-SC-E02,27.93,27.71
environment,1715688074000000000,DHT20-SC-E02,27.91,27.73
environment,1715688104000000000,DHT20-SC-E02,27.87,27.69
environment,1715688134000000000,DHT20-SC-E02,27.89,27.74
environment,1715688164000000000,DHT20-SC-E02,27.84,27.71
environment,1715688194000000000,DHT20-SC-E02,27.9,27.72
environment,1715688224000000000,DHT20-SC-E02,27.81,27.78
environment,1715688254000000000,DHT20-SC-E02,27.88,27.63
environment,1715688284000000000,DHT20-SC-E02,28.14,27.51
environment,1715688314000000000,DHT20-SC-E02,28.27,27.46
environment,1715688344000000000,DHT20-SC-E02,28.2,27.47
environment,1715688374000000000,DHT20-SC-E02,28.13,27.61
environment,1715688404000000000,DHT20-SC-E02,28.09,27.58
environment,1715688434000000000,DHT20-SC-E02,28.1,27.54
environment,1715688464000000000,DHT20-SC-E02,28.06,27.55
environment,1715688494000000000,DHT20-SC-E02,27.93,27.59
environment,1715688524000000000,DHT20-SC-E02,27.95,27.54
environment,1715688554000000000,DHT20-SC-E02,27.93,27.51
environment,1715688584000000000,DHT20-SC-E02,27.93,27.53
environment,1715688614000000000,DHT20-SC-E02,27.85,27.53
environment,1715688644000000000,DHT20-SC-E02,27.87,27.54
environment,1715688674000000000,DHT20-SC-E02,27.83,27.62
environment,1715688704000000000,DHT20-SC-E02,27.82,27.65
environment,1715688734000000000,DHT20-SC-E02,27.73,27.69
environment,1715688764000000000,DHT20-SC-E02,27.64,27.83
environment,1715688794000000000,DHT20-SC-E02,27.44,27.91
environment,1715688824000000000,DHT20-SC-E02,27.54,27.82
environment,1715688854000000000,DHT20-SC-E02,27.63,27.81
environment,1715688884000000000,DHT20-SC-E02,27.62,27.89
environment,1715688914000000000,DHT20-SC-E02,27.53,27.91
environment,1715688944000000000,DHT20-SC-E02,27.58,27.9
environment,1715688974000000000,DHT20-SC-E02,27.66,27.81
environment,1715689004000000000,DHT20-SC-E02,27.65,27.85
environment,1715689034000000000,DHT20-SC-E02,27.52,27.83
environment,1715689064000000000,DHT20-SC-E02,27.56,27.79
environment,1715689094000000000,DHT20-SC-E02,27.56,27.76
environment,1715689124000000000,DHT20-SC-E02,27.51,27.88
environment,1715689154000000000,DHT20-SC-E02,27.42,27.91
environment,1715689184000000000,DHT20-SC-E02,27.47,27.77
environment,1715689214000000000,DHT20-SC-E02,27.64,27.6
environment,1715689244000000000,DHT20-SC-E02,27.76,27.6
environment,1715689274000000000,DHT20-SC-E02,27.73,27.62
environment,1715689304000000000,DHT20-SC-E02,27.74,27.59
environment,1715689334000000000,DHT20-SC-E02,27.69,27.61
environment,1715689364000000000,DHT20-SC-E02,27.68,27.68
environment,1715689394000000000,DHT20-SC-E02,27.7,27.64
environment,1715689424000000000,DHT20-SC-E02,27.77,27.56
environment,1715689454000000000,DHT20-SC-E02,27.67,27.63
environment,1715689484000000000,DHT20-SC-E02,27.62,27.61
environment,1715689514000000000,DHT20-SC-E02,27.65,27.65
environment,1715689547000000000,DHT20-SC-E02,27.62,27.71
environment,1715689574000000000,DHT20-SC-E02,27.44,27.85
environment,1715689604000000000,DHT20-SC-E02,27.29,28.01
environment,1715689634000000000,DHT20-SC-E02,27.21,27.99
environment,1715689664000000000,DHT20-SC-E02,27.22,28.02
environment,1715689694000000000,DHT20-SC-E02,27.21,28.06
environment,1715689724000000000,DHT20-SC-E02,27.19,28.04
environment,1715689754000000000,DHT20-SC-E02,27.18,28.05
environment,1715689784000000000,DHT20-SC-E02,27.13,28.07
environment,1715689814000000000,DHT20-SC-E02,27.19,28.03
environment,1715689844000000000,DHT20-SC-E02,27.34,27.95
environment,1715689874000000000,DHT20-SC-E02,27.31,27.95
environment,1715689904000000000,DHT20-SC-E02,27.36,27.92
environment,1715689934000000000,DHT20-SC-E02,27.28,27.9
environment,1715689964000000000,DHT20-SC-E02,27.36,27.9
environment,1715689994000000000,DHT20-SC-E02,27.39,27.89
environment,1715690024000000000,DHT20-SC-E02,27.45,27.78
environment,1715690054000000000,DHT20-SC-E02,27.41,27.81
environment,1715690084000000000,DHT20-SC-E02,27.28,27.88
environment,1715690114000000000,DHT20-SC-E02,27.24,28.03
environment,1715690144000000000,DHT20-SC-E02,27.07,28.14
environment,1715690174000000000,DHT20-SC-E02,27.05,28.22
environment,1715690204000000000,DHT20-SC-E02,26.95,28.29
environment,1715690234000000000,DHT20-SC-E02,26.94,28.32
environment,1715690264000000000,DHT20-SC-E02,26.72,28.27
environment,1715690294000000000,DHT20-SC-E02,27.1,27.94
environment,1715690324000000000,DHT20-SC-E02,27.32,27.81
environment,1715690354000000000,DHT20-SC-E02,27.27,27.84
environment,1715690384000000000,DHT20-SC-E02,27.16,28
environment,1715690414000000000,DHT20-SC-E02,27.13,27.96
environment,1715690444000000000,DHT20-SC-E02,27.12,27.98
environment,1715690474000000000,DHT20-SC-E02,26.92,28.11
environment,1715690504000000000,DHT20-SC-E02,26.81,28.18
environment,1715690534000000000,DHT20-SC-E02,26.81,28.18
environment,1715690564000000000,DHT20-SC-E02,26.82,28.16
environment,1715690594000000000,DHT20-SC-E02,26.85,28.12
environment,1715690624000000000,DHT20-SC-E02,26.86,28.21
environment,1715690654000000000,DHT20-SC-E02,26.88,28.11
environment,1715690684000000000,DHT20-SC-E02,26.97,28.03
environment,1715690714000000000,DHT20-SC-E02,26.92,28.09
environment,1715690744000000000,DHT20-SC-E02,26.87,28.1
environment,1715690774000000000,DHT20-SC-E02,26.88,28.1
environment,1715690804000000000,DHT20-SC-E02,26.87,28.08
environment,1715690834000000000,DHT20-SC-E02,26.96,27.98
environment,1715690864000000000,DHT20-SC-E02,27.04,27.99
environment,1715690894000000000,DHT20-SC-E02,26.98,28.02
environment,1715690924000000000,DHT20-SC-E02,26.99,28.04
environment,1715690954000000000,DHT20-SC-E02,26.94,28.09
environment,1715690984000000000,DHT20-SC-E02,26.94,27.98
environment,1715691014000000000,DHT20-SC-E02,27.08,27.94
environment,1715691044000000000,DHT20-SC-E02,26.97,28.07
environment,1715691074000000000,DHT20-SC-E02,26.89,28.05
environment,1715691104000000000,DHT20-SC-E02,26.88,27.99
environment,1715691134000000000,DHT20-SC-E02,26.95,28.01
environment,1715691164000000000,DHT20-SC-E02,26.86,28
environment,1715691194000000000,DHT20-SC-E02,26.89,27.99
environment,1715691224000000000,DHT20-SC-E02,26.84,28.04
environment,1715691254000000000,DHT20-SC-E02,26.77,28.01
environment,1715691284000000000,DHT20-SC-E02,26.73,27.99
environment,1715691314000000000,DHT20-SC-E02,26.78,27.98
environment,1715691344000000000,DHT20-SC-E02,26.61,28.03
environment,1715691374000000000,DHT20-SC-E02,26.42,28.1
environment,1715691404000000000,DHT20-SC-E02,26.52,28.05
environment,1715691434000000000,DHT20-SC-E02,26.53,28.15
environment,1715691464000000000,DHT20-SC-E02,26.47,28.19
environment,1715691494000000000,DHT20-SC-E02,26.37,28.12
environment,1715691524000000000,DHT20-SC-E02,26.44,28.13
environment,1715691554000000000,DHT20-SC-E02,26.39,28.2
environment,1715691584000000000,DHT20-SC-E02,26.3,28.21
environment,1715691614000000000,DHT20-SC-E02,26.34,28.14
environment,1715691644000000000,DHT20-SC-E02,26.46,28.09
environment,1715691674000000000,DHT20-SC-E02,26.41,28.17
environment,1715691704000000000,DHT20-SC-E02,26.2,28.18
environment,1715691734000000000,DHT20-SC-E02,26.38,28.1
environment,1715691764000000000,DHT20-SC-E02,26.26,28.2
environment,1715691794000000000,DHT20-SC-E02,26.23,28.27
environment,1715691824000000000,DHT20-SC-E02,25.96,28.23
environment,1715691854000000000,DHT20-SC-E02,26.1,28.19
environment,1715691884000000000,DHT20-SC-E02,26.16,28.17
environment,1715691914000000000,DHT20-SC-E02,26.07,28.19
environment,1715691944000000000,DHT20-SC-E02,26,28.31
environment,1715691974000000000,DHT20-SC-E02,26.08,28.29
environment,1715692004000000000,DHT20-SC-E02,25.98,28.27
environment,1715692034000000000,DHT20-SC-E02,25.85,28.25
environment,1715692064000000000,DHT20-SC-E02,25.73,28.31
environment,1715692094000000000,DHT20-SC-E02,25.63,28.23
environment,1715692124000000000,DHT20-SC-E02,25.75,28.13
environment,1715692154000000000,DHT20-SC-E02,25.73,28.07
environment,1715692184000000000,DHT20-SC-E02,25.61,28.09
environment,1715692214000000000,DHT20-SC-E02,25.5,28.16
environment,1715692244000000000,DHT20-SC-E02,25.34,28.22
environment,1715692274000000000,DHT20-SC-E02,25.36,28.15
environment,1715692304000000000,DHT20-SC-E02,25.35,28.11
environment,1715692334000000000,DHT20-SC-E02,25.36,28.14
environment,1715692364000000000,DHT20-SC-E02,25.13,28.22
environment,1715692394000000000,DHT20-SC-E02,25.01,28.3
environment,1715692424000000000,DHT20-SC-E02,25.02,28.25
environment,1715692454000000000,DHT20-SC-E02,25.06,28.21
environment,1715692484000000000,DHT20-SC-E02,25.13,28.13
environment,1715692514000000000,DHT20-SC-E02,25.12,28.17
environment,1715692544000000000,DHT20-SC-E02,25.15,28.12
environment,1715692574000000000,DHT20-SC-E02,25.16,28.09
environment,1715692604000000000,DHT20-SC-E02,25.15,28.1
environment,1715692634000000000,DHT20-SC-E02,25.13,28.09
environment,1715692664000000000,DHT20-SC-E02,25.26,27.97
environment,1715692694000000000,DHT20-SC-E02,25.23,28.01
environment,1715692724000000000,DHT20-SC-E02,25.15,28.04
environment,1715692754000000000,DHT20-SC-E02,25.11,28.09
environment,1715692784000000000,DHT20-SC-E02,25.14,28.08
environment,1715692814000000000,DHT20-SC-E02,25.1,27.96
environment,1715692844000000000,DHT20-SC-E02,25.2,27.95
environment,1715692874000000000,DHT20-SC-E02,25.2,27.91
environment,1715692904000000000,DHT20-SC-E02,25.11,27.88
environment,1715692934000000000,DHT20-SC-E02,25.25,27.81
environment,1715692964000000000,DHT20-SC-E02,25.2,27.86
environment,1715692994000000000,DHT20-SC-E02,25.14,27.87
environment,1715693024000000000,DHT20-SC-E02,25.13,27.89
environment,1715693054000000000,DHT20-SC-E02,25.09,27.94
environment,1715693084000000000,DHT20-SC-E02,25.05,27.93
environment,1715693114000000000,DHT20-SC-E02,25.13,27.88
environment,1715693144000000000,DHT20-SC-E02,25.19,27.8
environment,1715693174000000000,DHT20-SC-E02,25.18,27.83
environment,1715693204000000000,DHT20-SC-E02,25.15,27.99
environment,1715693234000000000,DHT20-SC-E02,24.96,28.17
environment,1715693264000000000,DHT20-SC-E02,24.79,28.25
environment,1715693294000000000,DHT20-SC-E02,24.84,28.22
environment,1715693324000000000,DHT20-SC-E02,24.82,28.2
environment,1715693354000000000,DHT20-SC-E02,24.97,28.09
environment,1715693384000000000,DHT20-SC-E02,25,28.01
environment,1715693414000000000,DHT20-SC-E02,25.23,27.95
environment,1715693444000000000,DHT20-SC-E02,25.17,27.97
environment,1715693474000000000,DHT20-SC-E02,25.2,28.03
environment,1715693504000000000,DHT20-SC-E02,25.19,27.99
environment,1715693534000000000,DHT20-SC-E02,25.17,28.07
environment,1715693564000000000,DHT20-SC-E02,25.17,28.08
environment,1715693594000000000,DHT20-SC-E02,25.28,28.02
environment,1715693624000000000,DHT20-SC-E02,25.32,27.98
environment,1715693654000000000,DHT20-SC-E02,25.3,28.01
environment,1715693684000000000,DHT20-SC-E02,25.34,27.94
environment,1715693714000000000,DHT20-SC-E02,25.36,27.98
environment,1715693744000000000,DHT20-SC-E02,25.38,28.02
environment,1715693774000000000,DHT20-SC-E02,25.34,28.16
environment,1715693804000000000,DHT20-SC-E02,25.25,28.13
environment,1715693834000000000,DHT20-SC-E02,25.18,28.1
environment,1715693864000000000,DHT20-SC-E02,25.02,28.2
environment,1715693894000000000,DHT20-SC-E02,24.83,28.27
environment,1715693924000000000,DHT20-SC-E02,24.71,28.37
environment,1715693954000000000,DHT20-SC-E02,24.66,28.39
environment,1715693984000000000,DHT20-SC-E02,24.71,28.36
environment,1715694014000000000,DHT20-SC-E02,24.69,28.32
environment,1715694044000000000,DHT20-SC-E02,24.72,28.21
environment,1715694074000000000,DHT20-SC-E02,24.74,28.18
environment,1715694104000000000,DHT20-SC-E02,24.77,28.24
environment,1715694134000000000,DHT20-SC-E02,24.6,28.3
environment,1715694164000000000,DHT20-SC-E02,24.69,28.19
environment,1715694194000000000,DHT20-SC-E02,24.85,28.11
environment,1715694224000000000,DHT20-SC-E02,24.81,28.21
environment,1715694254000000000,DHT20-SC-E02,24.67,28.36
environment,1715694284000000000,DHT20-SC-E02,24.55,28.41
environment,1715694314000000000,DHT20-SC-E02,24.6,28.37
environment,1715694344000000000,DHT20-SC-E02,24.65,28.43
environment,1715694374000000000,DHT20-SC-E02,24.53,28.49
environment,1715694404000000000,DHT20-SC-E02,24.44,28.52
environment,1715694434000000000,DHT20-SC-E02,24.38,28.55
environment,1715694464000000000,DHT20-SC-E02,24.46,28.49
environment,1715694494000000000,DHT20-SC-E02,24.45,28.41
environment,1715694524000000000,DHT20-SC-E02,24.54,28.32
environment,1715694554000000000,DHT20-SC-E02,24.46,28.36
environment,1715694584000000000,DHT20-SC-E02,24.4,28.31
environment,1715694614000000000,DHT20-SC-E02,24.33,28.31
environment,1715694644000000000,DHT20-SC-E02,24.36,28.26
environment,1715694674000000000,DHT20-SC-E02,24.43,28.26
environment,1715694704000000000,DHT20-SC-E02,24.45,28.2
environment,1715694734000000000,DHT20-SC-E02,24.43,28.29
environment,1715694764000000000,DHT20-SC-E02,24.34,28.31
environment,1715694794000000000,DHT20-SC-E02,24.38,28.29
environment,1715694824000000000,DHT20-SC-E02,24.34,28.31
environment,1715694854000000000,DHT20-SC-E02,24.27,28.4
environment,1715694884000000000,DHT20-SC-E02,24.14,28.44
environment,1715694914000000000,DHT20-SC-E02,24.06,28.51
environment,1715694944000000000,DHT20-SC-E02,24.02,28.5
environment,1715694993000000000,DHT20-SC-E02,23.9,28.46
environment,1715695023000000000,DHT20-SC-E02,24.04,28.27
environment,1715695053000000000,DHT20-SC-E02,24.14,28.15
environment,1715695083000000000,DHT20-SC-E02,24.21,28.04
environment,1715695113000000000,DHT20-SC-E02,24.13,28.13
environment,1715695143000000000,DHT20-SC-E02,24.35,28
environment,1715695173000000000,DHT20-SC-E02,24.25,27.93
environment,1715695203000000000,DHT20-SC-E02,24.28,28.03
environment,1715695233000000000,DHT20-SC-E02,23.95,28.05
environment,1715695263000000000,DHT20-SC-E02,24.07,27.91
environment,1715695293000000000,DHT20-SC-E02,24.13,27.96
environment,1715695323000000000,DHT20-SC-E02,24.13,28.06
environment,1715695353000000000,DHT20-SC-E02,24.03,28.22
environment,1715695383000000000,DHT20-SC-E02,23.93,28.28
environment,1715695413000000000,DHT20-SC-E02,23.89,28.32
environment,1715695443000000000,DHT20-SC-E02,23.78,28.3
environment,1715695473000000000,DHT20-SC-E02,23.82,28.26
environment,1715695503000000000,DHT20-SC-E02,23.83,28.33
environment,1715695533000000000,DHT20-SC-E02,23.82,28.31
environment,1715695563000000000,DHT20-SC-E02,23.91,28.29
environment,1715695593000000000,DHT20-SC-E02,23.93,28.23
environment,1715695623000000000,DHT20-SC-E02,23.92,28.17
environment,1715695653000000000,DHT20-SC-E02,23.92,28.2
environment,1715695683000000000,DHT20-SC-E02,23.83,28.3
environment,1715695713000000000,DHT20-SC-E02,23.67,28.4
environment,1715695743000000000,DHT20-SC-E02,23.61,28.34
environment,1715695773000000000,DHT20-SC-E02,23.67,28.22
environment,1715695803000000000,DHT20-SC-E02,23.72,28.22
environment,1715695833000000000,DHT20-SC-E02,23.61,28.24
environment,1715695863000000000,DHT20-SC-E02,23.47,28.18
environment,1715695893000000000,DHT20-SC-E02,23.47,28.17
environment,1715695923000000000,DHT20-SC-E02,23.46,28.14
environment,1715695953000000000,DHT20-SC-E02,23.34,28.22
environment,1715695983000000000,DHT20-SC-E02,23.28,28.17
environment,1715696013000000000,DHT20-SC-E02,23.27,28.06
environment,1715696043000000000,DHT20-SC-E02,23.37,27.93
environment,1715696073000000000,DHT20-SC-E02,23.36,27.8
environment,1715696103000000000,DHT20-SC-E02,23.59,27.65
environment,1715696133000000000,DHT20-SC-E02,23.59,27.65
environment,1715696163000000000,DHT20-SC-E02,23.59,27.64
environment,1715696193000000000,DHT20-SC-E02,23.58,27.68
environment,1715696223000000000,DHT20-SC-E02,23.72,27.64
environment,1715696253000000000,DHT20-SC-E02,23.8,27.61
environment,1715696283000000000,DHT20-SC-E02,23.87,27.65
environment,1715696313000000000,DHT20-SC-E02,23.79,27.73
environment,1715696343000000000,DHT20-SC-E02,23.77,27.68
environment,1715696373000000000,DHT20-SC-E02,23.83,27.57
environment,1715696403000000000,DHT20-SC-E02,23.87,27.56
environment,1715696433000000000,DHT20-SC-E02,23.76,27.69
environment,1715696463000000000,DHT20-SC-E02,23.65,27.77
environment,1715696493000000000,DHT20-SC-E02,23.6,27.71
environment,1715696523000000000,DHT20-SC-E02,23.6,27.77
environment,1715696553000000000,DHT20-SC-E02,23.64,27.75
environment,1715696583000000000,DHT20-SC-E02,23.73,27.74
environment,1715696613000000000,DHT20-SC-E02,23.87,27.69
environment,1715696643000000000,DHT20-SC-E02,23.89,27.78
environment,1715696673000000000,DHT20-SC-E02,23.86,27.75
environment,1715696703000000000,DHT20-SC-E02,24.08,27.7
environment,1715696733000000000,DHT20-SC-E02,24.12,27.7
environment,1715696763000000000,DHT20-SC-E02,24.08,27.72
environment,1715696793000000000,DHT20-SC-E02,24.07,27.81
environment,1715696823000000000,DHT20-SC-E02,23.97,27.86
environment,1715696853000000000,DHT20-SC-E02,23.89,27.92
environment,1715696883000000000,DHT20-SC-E02,23.94,27.81
environment,1715696913000000000,DHT20-SC-E02,24.01,27.75
environment,1715696943000000000,DHT20-SC-E02,24.22,27.8
environment,1715696973000000000,DHT20-SC-E02,24.16,27.96
environment,1715697003000000000,DHT20-SC-E02,23.98,28.06
environment,1715697033000000000,DHT20-SC-E02,23.94,28.09
environment,1715697063000000000,DHT20-SC-E02,23.9,28.05
